instance_id	structure_id	logical_unit_id	physical_unit_id	patient_id	block_id	physical_specimen_id	gt_source_id	gt_definition_modality	gt_geometry_locator	boundary_uncertainty	confirmation_status	allowed_use	forbidden_use
TSB::ST_CRC_CMS::SN84_A120838_Rep1::comp12	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN84_A120838_Rep1	ST_CRC_CMS::PATIENT::bbb3c37ffe61230a	ST_CRC_CMS::BLOCK::ebf106eb8dc8e0f8		STCRC_PATHOLOGY::SN84_A120838_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN84_A120838_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN84_A120838_Rep1::comp13	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN84_A120838_Rep1	ST_CRC_CMS::PATIENT::bbb3c37ffe61230a	ST_CRC_CMS::BLOCK::ebf106eb8dc8e0f8		STCRC_PATHOLOGY::SN84_A120838_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN84_A120838_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN84_A120838_Rep1::comp14	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN84_A120838_Rep1	ST_CRC_CMS::PATIENT::bbb3c37ffe61230a	ST_CRC_CMS::BLOCK::ebf106eb8dc8e0f8		STCRC_PATHOLOGY::SN84_A120838_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN84_A120838_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN84_A120838_Rep1::comp15	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN84_A120838_Rep1	ST_CRC_CMS::PATIENT::bbb3c37ffe61230a	ST_CRC_CMS::BLOCK::ebf106eb8dc8e0f8		STCRC_PATHOLOGY::SN84_A120838_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN84_A120838_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN84_A120838_Rep1::comp16	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN84_A120838_Rep1	ST_CRC_CMS::PATIENT::bbb3c37ffe61230a	ST_CRC_CMS::BLOCK::ebf106eb8dc8e0f8		STCRC_PATHOLOGY::SN84_A120838_Rep1	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN84_A120838_Rep1.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN84_A120838_Rep2::comp01	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN84_A120838_Rep2	ST_CRC_CMS::PATIENT::bbb3c37ffe61230a	ST_CRC_CMS::BLOCK::ebf106eb8dc8e0f8		STCRC_PATHOLOGY::SN84_A120838_Rep2	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN84_A120838_Rep2.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN84_A120838_Rep2::comp02	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN84_A120838_Rep2	ST_CRC_CMS::PATIENT::bbb3c37ffe61230a	ST_CRC_CMS::BLOCK::ebf106eb8dc8e0f8		STCRC_PATHOLOGY::SN84_A120838_Rep2	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN84_A120838_Rep2.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN84_A120838_Rep2::comp03	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN84_A120838_Rep2	ST_CRC_CMS::PATIENT::bbb3c37ffe61230a	ST_CRC_CMS::BLOCK::ebf106eb8dc8e0f8		STCRC_PATHOLOGY::SN84_A120838_Rep2	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN84_A120838_Rep2.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN84_A120838_Rep2::comp04	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN84_A120838_Rep2	ST_CRC_CMS::PATIENT::bbb3c37ffe61230a	ST_CRC_CMS::BLOCK::ebf106eb8dc8e0f8		STCRC_PATHOLOGY::SN84_A120838_Rep2	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN84_A120838_Rep2.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN84_A120838_Rep2::comp05	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN84_A120838_Rep2	ST_CRC_CMS::PATIENT::bbb3c37ffe61230a	ST_CRC_CMS::BLOCK::ebf106eb8dc8e0f8		STCRC_PATHOLOGY::SN84_A120838_Rep2	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN84_A120838_Rep2.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN84_A120838_Rep2::comp06	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN84_A120838_Rep2	ST_CRC_CMS::PATIENT::bbb3c37ffe61230a	ST_CRC_CMS::BLOCK::ebf106eb8dc8e0f8		STCRC_PATHOLOGY::SN84_A120838_Rep2	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN84_A120838_Rep2.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN84_A120838_Rep2::comp07	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN84_A120838_Rep2	ST_CRC_CMS::PATIENT::bbb3c37ffe61230a	ST_CRC_CMS::BLOCK::ebf106eb8dc8e0f8		STCRC_PATHOLOGY::SN84_A120838_Rep2	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN84_A120838_Rep2.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN84_A120838_Rep2::comp08	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN84_A120838_Rep2	ST_CRC_CMS::PATIENT::bbb3c37ffe61230a	ST_CRC_CMS::BLOCK::ebf106eb8dc8e0f8		STCRC_PATHOLOGY::SN84_A120838_Rep2	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN84_A120838_Rep2.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN84_A120838_Rep2::comp09	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN84_A120838_Rep2	ST_CRC_CMS::PATIENT::bbb3c37ffe61230a	ST_CRC_CMS::BLOCK::ebf106eb8dc8e0f8		STCRC_PATHOLOGY::SN84_A120838_Rep2	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN84_A120838_Rep2.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN84_A120838_Rep2::comp10	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN84_A120838_Rep2	ST_CRC_CMS::PATIENT::bbb3c37ffe61230a	ST_CRC_CMS::BLOCK::ebf106eb8dc8e0f8		STCRC_PATHOLOGY::SN84_A120838_Rep2	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN84_A120838_Rep2.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN84_A120838_Rep2::comp11	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN84_A120838_Rep2	ST_CRC_CMS::PATIENT::bbb3c37ffe61230a	ST_CRC_CMS::BLOCK::ebf106eb8dc8e0f8		STCRC_PATHOLOGY::SN84_A120838_Rep2	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN84_A120838_Rep2.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN84_A120838_Rep2::comp12	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN84_A120838_Rep2	ST_CRC_CMS::PATIENT::bbb3c37ffe61230a	ST_CRC_CMS::BLOCK::ebf106eb8dc8e0f8		STCRC_PATHOLOGY::SN84_A120838_Rep2	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN84_A120838_Rep2.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
TSB::ST_CRC_CMS::SN84_A120838_Rep2::comp13	TUMOR_STROMA_BOUNDARY	ST_CRC_CMS	ST_CRC_CMS::SN84_A120838_Rep2	ST_CRC_CMS::PATIENT::bbb3c37ffe61230a	ST_CRC_CMS::BLOCK::ebf106eb8dc8e0f8		STCRC_PATHOLOGY::SN84_A120838_Rep2	pathologist spot categorization on H&E (QuPath/Loupe; Valdeolivas et al. 2024, npj Precis Oncol, doi:10.1038/s41698-023-00488-4), deposited at Zenodo 7760264	data/other_sources/zenodo_st_crc_cms/Pathology_SpotAnnotations/Pathologist_Annotations_SN84_A120838_Rep2.csv#tsb_label_family=tumor&stroma,tumor&stroma IC med to high,tumor&stroma_IC low,tumor&stroma_IC med to high	spot-resolution (55 um) pathologist categorization; boundary instance = hex-connected component of tumor&stroma-family spots; per-file annotator identity is attributed only for A938797 (Pathologist_KH header)	CONFIRMATORY	predeclared internal validation within frozen outer splits; molecular-only input budgets	training, tuning, external confirmation, or role replacement; as model input feature or label; any use with H&E- or image-derived inputs
